Date,Crop_Name,State,District,Market_Name,Season,Previous_Day_Price,Market_Arrival_Quantity,Rainfall,Temperature_Max,Temperature_Min,Humidity,Festival_Flag,Price,Previous_7_Day_Avg_Price,Previous_30_Day_Avg_Price,Price_Trend,Production_Quantity,Yield_Per_Hectare,Stock_Available,Soil_Moisture,Demand_Index,Number_of_Buyers,Min_Price,Max_Price,Modal_Price,Fuel_Price,Transportation_Cost,Inflation_Rate,Harvest_Season_Flag,Week_Number
2021-09-17,Wheat,Madhya Pradesh,Ujjain,Barnagar,Kharif,3364.86,2547.0,169.4,32.0,24.5,77.7,1,3287.22,3052.028675587697,3338.6035676934484,Increasing,23374.717927250862,9.106328914532506,4296.282081560982,15.797800720609354,61.73843284398569,29,3120.696616785505,3914.3834944160544,3287.22,103.97792995742861,1078.7203444252632,6.737771241660207,0,37
2023-01-09,Onion,Uttar Pradesh,Agra,Fatehabad,Rabi,2132.16,4304.2,10.6,24.9,9.5,63.8,0,2225.63,2396.504412522232,2280.5455224556367,Stable,2480.905739891319,4.383096058974573,9908.307261977045,49.54565690662634,134.09179509939935,63,1880.1203664858824,2531.8288876354077,2225.63,101.83351708396025,1136.7389692320633,4.681311883379049,1,2
2024-06-21,Tomato,Madhya Pradesh,Bhopal,Berasia,Kharif,3285.81,1083.7,271.7,30.8,27.2,89.1,0,3308.92,3327.2808560320336,3367.966372443734,Increasing,32636.6973933057,4.58130146773878,5325.17255300152,66.1600249535096,109.88333941852153,19,2718.840084129392,3628.9524982747353,3308.92,100.43456621417573,230.02984009697752,7.078056342865354,1,25
2023-03-26,Onion,Uttar Pradesh,Kanpur,Chaubepur,Rabi,2842.73,2460.2,10.8,42.8,28.3,44.6,0,2764.17,2932.1726180609435,2671.0781290376694,Increasing,28189.27249566363,9.100491711787134,7803.603355588784,87.46876952342238,123.62537097159891,80,2424.7147023771327,3275.16710359048,2764.17,92.51078022930271,1158.5473548329264,4.533675569220468,0,12
2022-08-25,Wheat,Haryana,Karnal,Taraori,Kharif,2739.36,2601.7,226.3,30.2,27.8,91.6,1,2721.82,2983.331162673129,2686.1244781337155,Increasing,19464.66941489238,6.3895899248426415,8595.644794267298,78.59858963927152,58.80622110068359,70,2348.6508910724274,3160.397336391313,2721.82,104.81330504409911,158.4158442159495,6.231352242247816,0,34
2024-11-17,Tomato,Uttar Pradesh,Agra,Kheragarh,Rabi,2676.25,3482.1,4.1,22.3,5.8,50.3,0,2760.64,2958.1879674359648,3046.319230032392,Decreasing,5610.96696535159,3.1995669140900147,4593.645816976427,37.07673032465044,107.13450466157401,62,2481.250519696734,2910.8108889999503,2760.64,104.54022531781847,478.00004605935675,7.815548635861782,0,46
2025-11-17,Tomato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Rabi,2963.53,4276.7,10.0,29.1,11.1,55.2,0,2941.95,3162.6335892743227,3340.7647536634217,Stable,32598.02717363303,7.781545370965448,322.06758159372885,11.080395149309163,99.84015606610882,47,2590.3271821064905,3485.162379387725,2941.95,94.54504765551017,553.9729007882754,4.83279428240136,1,47
2026-01-07,Onion,Madhya Pradesh,Ujjain,Barnagar,Rabi,2495.22,2272.3,3.5,21.8,11.4,67.9,0,2414.6,2447.706942191131,2446.1633141583507,Decreasing,33501.29118556849,1.3258223042943695,2312.8151045314967,33.44794253395031,95.71317557063522,62,2120.2886537744585,2846.07427640196,2414.6,108.05728435215383,1970.8952244082216,4.724811284206031,0,2
2024-03-06,Rice,Haryana,Kurukshetra,Thanesar,Rabi,2591.82,2990.5,46.6,35.4,20.6,33.4,0,2643.58,2794.8496338018563,2498.0049447074935,Increasing,44080.56557455149,5.7106426194235524,954.8417697849793,60.14155985750793,123.20906228119358,1,2499.5982104757663,2864.3202186166423,2643.58,103.56753221545716,1612.7689760322296,5.579660629509302,1,10
2023-03-25,Potato,Punjab,Amritsar,Majitha,Rabi,1075.79,731.6,21.9,39.4,24.5,56.2,0,1061.43,1139.6432626336486,1072.9762158338992,Increasing,26238.484399668527,6.106130470753254,7687.957707702876,34.02236849297716,138.32945594787233,70,915.0995234053054,1132.9738691394589,1061.43,94.74941884594114,246.69251919750894,5.710779381927836,0,12
2021-10-10,Tomato,Madhya Pradesh,Bhopal,Berasia,Kharif,2895.7,2177.0,25.3,42.0,24.9,37.1,0,2951.86,2917.2694913936034,2843.837574078083,Stable,11316.711781615597,1.523166997359286,822.2877885455063,27.925429249295224,51.014853117964044,52,2499.2441885100884,3210.4524690983785,2951.86,108.59652817638226,1272.6834797893623,6.542622409664726,0,40
2025-11-24,Wheat,Uttar Pradesh,Meerut,Meerut_Mandi,Rabi,2462.14,2364.7,13.8,18.4,9.1,55.4,0,2448.21,2468.914399803381,2584.736392392395,Increasing,3526.92156022216,4.184395829083638,7059.925041273437,58.95212062691823,89.77968952088034,72,2305.13133393602,2635.988611398646,2448.21,109.84899856742288,843.3502047413117,6.994576591834689,1,48
2025-07-26,Wheat,Maharashtra,Ahmednagar,Rahata,Kharif,2317.31,4487.4,174.0,32.4,24.6,87.7,0,2354.02,2179.8466437801817,2126.3591045827,Stable,1589.5582960961026,2.775700576926312,4154.419893333994,84.40390168416415,109.70682129392486,19,1927.3537403138284,2533.230897085456,2354.02,97.43648377274343,633.5734373105892,5.211291338836007,0,30
2026-01-01,Wheat,Haryana,Karnal,Taraori,Rabi,2027.44,3557.5,4.5,20.9,7.1,42.1,0,2085.55,2064.8544756086194,1923.0991320638193,Increasing,18548.220910909098,7.592953031429467,9624.326726412557,70.60449560461264,93.35216347991286,63,1889.6008086124807,2327.4541023393176,2085.55,106.0073524342545,882.9896232072055,7.127278482663494,1,1
2025-09-04,Tomato,Maharashtra,Nashik,Pimpalgaon,Kharif,3039.67,4812.0,293.9,30.3,26.3,82.9,0,3004.06,2746.6208472618296,2787.6701723586,Increasing,18842.075308474665,4.629775015106428,2365.8284465420243,46.62285916118927,112.23543400994787,1,2837.713109912587,3313.090736697043,3004.06,105.57894581378595,1607.2715361037026,4.398508758773103,1,36
2023-05-01,Potato,Madhya Pradesh,Indore,Depalpur,Zaid,1288.53,3098.9,37.6,36.0,20.0,44.8,0,1245.25,1214.2055475744933,1211.3247291926712,Increasing,36791.65716490927,4.301028323692959,5780.813280981236,79.66101601373364,71.04888399847106,48,1010.9114709788195,1385.1309985343041,1245.25,92.10513736474229,145.02549885375151,7.92246596670971,1,18
2024-05-07,Onion,Uttar Pradesh,Kanpur,Chaubepur,Zaid,2746.96,2889.0,1.9,38.6,21.7,37.7,0,2675.19,2905.2416143481246,2859.0935802859353,Stable,29328.67085142584,1.1969978718877572,3941.047486499006,68.94367714333242,55.04505865431576,93,2360.6345965368228,2858.4103487481175,2675.19,103.49992411679727,1398.4254977195417,7.39454947793153,1,19
2024-05-05,Tomato,Uttar Pradesh,Lucknow,Malihabad,Zaid,3194.58,2597.3,7.6,40.7,29.1,56.7,0,3162.2,3342.7896689358595,3265.905110705765,Stable,22009.755430089866,2.2881029269542124,9059.513838210014,89.70521557196062,55.07003519497867,94,2848.0705815023393,3572.3538493203937,3162.2,100.59191005527656,351.3224272248346,4.673182156541733,1,18
2024-09-25,Onion,Madhya Pradesh,Ujjain,Mahidpur,Kharif,2884.55,407.7,239.5,32.3,25.7,76.5,0,2893.44,3135.838305566968,2554.317145296584,Decreasing,22384.988185761726,7.509384316413563,318.8456617322046,83.20551357250433,101.46867801064926,27,2548.262495054047,3276.7295455704975,2893.44,100.1079591843504,582.0453394302394,7.467746870888018,1,39
2023-04-21,Tomato,Madhya Pradesh,Indore,Mhow,Rabi,3238.67,183.3,40.4,35.1,21.7,45.8,0,3315.18,3346.2057378555323,3276.0785647160046,Decreasing,17943.195634784213,5.303765293832058,7356.275686728399,49.074971670882405,52.070578090512,41,2663.6879126068807,3497.089719552812,3315.18,90.55395630740608,559.6834404268049,6.692017518354861,1,16
2023-07-05,Onion,Punjab,Amritsar,Majitha,Kharif,2392.71,4582.6,120.6,32.6,26.1,78.4,0,2455.61,2437.1562179703183,2193.000106179161,Increasing,16363.24328723872,2.4557683932662377,5329.093233912838,29.822904233025945,57.683912966135196,45,2318.3242169092077,2865.5466175882957,2455.61,109.04442109877874,121.71142474412866,5.1172010444534966,0,27
2023-09-18,Wheat,Uttar Pradesh,Agra,Agra_Mandi,Kharif,2659.22,2695.6,140.8,33.2,25.5,74.6,0,2672.43,2525.2790879934796,2685.701570542141,Stable,5776.070832826227,8.264851366786331,4239.52495094694,54.190006946634526,141.3423370012709,97,2235.646352697956,3083.6853038190075,2672.43,99.17536736662936,1665.2577377227317,6.002562410569868,0,38
2025-10-10,Potato,Maharashtra,Pune,Khed,Kharif,894.34,4341.4,24.2,43.8,20.0,52.7,0,972.49,890.8732598156229,1073.1285295272417,Increasing,36185.383328770586,8.169970646600508,8014.987755029495,60.55744331168605,54.42637579160926,3,806.7300699332222,1059.4432801225748,972.49,93.21051290808649,1445.5573794654274,5.020863229125371,0,41
2021-03-11,Rice,Punjab,Amritsar,Rayya,Rabi,2142.66,3576.6,31.2,37.0,22.2,34.6,0,2104.71,2117.9997268776665,1924.6116224436744,Increasing,9086.550564407076,4.768021124801749,8920.594151100875,75.5498103880917,106.39943248653336,70,1979.883971332493,2377.210049641071,2104.71,109.27232831307657,1922.3519815971238,4.993354409409702,0,10
2022-11-01,Wheat,Punjab,Ludhiana,Khanna,Rabi,2046.62,2271.0,17.5,24.6,5.6,56.9,0,2092.04,2157.7924455825164,1821.3896464488269,Stable,33671.41554336202,9.613766360462513,5168.724719859516,19.64757444510844,100.06431644385928,10,1676.5974521961655,2262.0088076854777,2092.04,95.17602035534176,1308.7278502593347,5.481024313450437,0,44
2024-02-05,Onion,Haryana,Ambala,Ambala_City,Rabi,2444.64,747.6,11.3,24.8,6.1,54.2,0,2352.06,2527.5442074937464,2689.479915872603,Increasing,44430.30414107065,2.998044990744104,7539.60499913592,44.89173230844629,108.92917799812948,45,2033.7988739746395,2477.8731682724447,2352.06,104.71533003552771,1685.5281156774508,6.725396142264352,0,6
2022-08-21,Rice,Punjab,Patiala,Samana,Kharif,2539.77,390.0,127.5,34.2,26.5,70.2,0,2482.78,2509.9805040261817,2689.8696536553284,Increasing,21305.378514569224,7.444193503943001,2080.5175393584204,86.59891632498397,68.02116135296848,8,2007.6069297603792,2870.4159099886147,2482.78,96.69503972377524,1875.8709821654252,6.518458584755307,1,33
2021-01-13,Potato,Madhya Pradesh,Indore,Indore_Mandi,Rabi,1316.54,894.6,17.7,28.3,11.0,66.3,0,1302.23,1341.5602189824947,1161.2738552002097,Increasing,40913.515812766214,2.8970616019837796,8842.753880178312,42.54767617622511,131.73570310078628,91,1233.5186902564217,1495.2936480291207,1302.23,91.98807825053557,1509.5271649447216,7.562349302294503,0,2
2025-11-19,Rice,Haryana,Karnal,Karnal_Mandi,Rabi,2375.01,2894.2,6.5,22.2,9.2,40.5,0,2311.38,2218.9750356583354,2294.1937522665135,Increasing,17910.979682448222,8.71075634097395,1618.7007461918788,12.079851994728399,108.21337863211949,84,1897.0760296680646,2605.530340411935,2311.38,95.84942579273356,1657.6272306257624,5.106772244354819,0,47
2025-08-25,Onion,Madhya Pradesh,Indore,Depalpur,Kharif,2588.07,1720.9,245.1,30.2,24.3,84.9,0,2519.93,2652.7003521565684,2626.792160717991,Stable,1438.008676528448,5.0474451692893565,6560.494032241224,70.9638952709977,75.40279968931632,89,2375.5788448101894,2878.2256230019243,2519.93,90.729720906579,1587.73253888533,7.105368099202851,0,35
2022-04-10,Wheat,Haryana,Ambala,Naraingarh,Rabi,2285.27,3232.6,41.0,41.0,28.3,57.8,0,2299.67,2227.9686595811627,2418.017889027854,Stable,5569.602699987557,1.7634853234215164,4408.648417352494,74.90469819670244,70.10033872032221,4,2005.6062736846618,2510.0423296647227,2299.67,103.59782792872281,1423.9070627803792,5.22429329058169,1,14
2025-01-30,Rice,Punjab,Amritsar,Majitha,Rabi,2269.12,2451.3,15.9,17.2,9.8,51.8,0,2223.88,2095.5066990526097,1941.292356505953,Increasing,42686.71270220215,8.302109446386828,9953.09134902231,29.63047506268066,52.56124495235146,86,1994.5193487394206,2596.522226871872,2223.88,96.59310571963015,498.378290751496,5.08449199777737,0,5
2023-03-07,Potato,Uttar Pradesh,Meerut,Meerut_Mandi,Rabi,1165.75,3612.4,45.9,38.6,23.1,31.2,0,1094.91,1165.866536799739,943.0719336633949,Increasing,27752.092095998356,6.430119157407174,3169.094048032095,24.114683063221946,57.67989095485263,5,1010.3560153877994,1213.8571880373693,1094.91,97.11193359372442,713.4930221164399,5.533983462148241,0,10
2023-10-22,Wheat,Punjab,Ludhiana,Sahnewal,Kharif,2933.97,657.4,27.4,43.3,24.4,33.2,1,2940.41,2918.1583220861603,3256.4505004862044,Stable,47829.395158989995,2.885519042110033,3560.8083921635466,64.87599633937353,62.40258841854718,13,2688.2855685401314,3257.000395710511,2940.41,97.11094845973969,821.4220862326555,6.779910995174318,0,42
2024-08-26,Rice,Haryana,Ambala,Naraingarh,Kharif,2199.83,2215.1,118.7,33.7,26.5,88.5,0,2136.49,2001.4128388845727,2284.068507069663,Decreasing,13120.26512569374,8.315925916947094,7531.259567443536,88.91565663058448,123.63373299134567,48,1918.5053922558022,2447.1473995445235,2136.49,91.6959454421549,1877.3959719102772,4.009403418773964,1,35
2025-06-17,Wheat,Punjab,Jalandhar,Nakodar,Kharif,2205.13,1988.2,134.4,30.7,26.5,71.8,0,2294.4,2065.6273175090996,2503.113141055885,Increasing,23045.14598197173,8.03302435836846,500.14176390637454,43.495409554810855,97.44698231519921,91,1862.6536758989173,2528.3181982299843,2294.4,103.20659046494801,498.53871400180367,6.732696147162153,1,25
2021-11-07,Wheat,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Rabi,2444.88,446.9,17.8,26.4,16.4,51.6,0,2487.43,2325.315014414386,2562.8998108319074,Increasing,8661.121495349831,4.997920558615521,1672.9284502185542,48.31932653336506,139.50365580201898,11,2197.8513708119517,2656.212002474344,2487.43,100.64890037076172,1602.9728047822612,4.2832057772386545,1,44
2022-08-16,Rice,Uttar Pradesh,Kanpur,Bilhaur,Kharif,2608.17,150.9,210.2,32.2,27.5,92.9,0,2669.84,2634.4671085100213,2850.7842934796577,Stable,42873.02526137544,5.023101045862285,5828.962094973087,18.4513286417787,117.81495001067545,10,2220.8539181891315,3066.118877731447,2669.84,91.89832651007072,1897.4474740497014,6.0653282499126,0,33
2023-08-11,Tomato,Punjab,Amritsar,Majitha,Kharif,3426.86,2934.0,266.6,33.7,27.5,81.4,1,3390.82,3058.6626669737157,3331.492788060412,Decreasing,21880.033005401307,5.303535258163647,7380.951509062734,43.27728353461061,124.42585051318224,71,3213.0619454210837,3990.3383766845122,3390.82,107.9531221481789,867.0113255408423,5.256161248076187,1,32
2023-01-17,Tomato,Punjab,Patiala,Patiala_Mandi,Rabi,2968.95,1095.5,0.6,15.3,6.1,68.3,0,2879.02,3122.8465688190495,2842.644295333409,Stable,10103.398896226894,9.004567134743128,8453.518955281203,33.151683039703784,138.06898897770694,85,2456.380780308244,3250.0695775866066,2879.02,92.16068406535874,868.1554063319614,6.963212894867979,0,3
2021-01-25,Wheat,Maharashtra,Nashik,Yeola,Rabi,2276.93,624.9,5.4,27.7,12.9,69.4,0,2188.86,2255.933110526063,2244.0445763347057,Stable,17313.949346697336,4.544834093734726,2699.9904010063847,88.14654180068993,119.41314659130155,69,1981.5983049011074,2576.066267149228,2188.86,95.93010677896523,1950.9574394666602,4.68016178547478,1,4
2022-03-23,Tomato,Madhya Pradesh,Bhopal,Berasia,Rabi,2789.64,405.6,36.1,40.9,24.2,53.5,0,2829.59,2860.388937419299,2761.5352980313455,Increasing,14679.94006224011,1.4178298547302552,262.6994194572708,49.65668977998903,85.2373859317771,83,2430.2499477672577,3024.2827625408454,2829.59,98.99439951763942,1982.4465484687983,7.547860425587579,1,12
2024-10-15,Rice,Madhya Pradesh,Indore,Indore_Mandi,Kharif,2275.58,2749.9,2.9,37.5,22.9,56.4,0,2283.72,2098.6095625230364,2494.1330898391516,Stable,48165.85864926883,3.367738430730258,8280.977945724024,48.79494543246881,92.63766283697193,53,2005.5144049536868,2620.610872391101,2283.72,104.47982031337068,707.0351454728351,5.241598981232043,0,42
2021-05-27,Wheat,Punjab,Jalandhar,Adampur,Zaid,2224.89,2542.3,0.6,35.4,23.9,32.9,0,2255.53,2329.098187246803,2505.9433776175288,Stable,24144.184612569716,6.975905554347692,3314.152865988185,12.218715821483599,106.94691714797452,69,2110.7262140482253,2612.4805108481874,2255.53,106.61289865115188,419.34625534118067,7.488253228956571,0,21
2021-05-15,Potato,Maharashtra,Nagpur,Kalmeshwar,Zaid,1257.01,2814.8,8.8,40.2,26.9,33.7,0,1309.91,1349.1088173897174,1313.0292092880359,Decreasing,22810.434886157862,5.556090988484667,8219.875885686473,33.12197890858026,132.10454788204305,5,1221.7760437312056,1390.8992508485137,1309.91,98.69648410551937,1066.6668854582754,7.136524379754758,0,19
2023-05-06,Tomato,Maharashtra,Ahmednagar,Kopargaon,Zaid,2921.45,2789.8,27.0,37.2,25.5,40.9,0,2910.45,2732.068209671615,2607.561343681248,Increasing,2330.651271642597,4.512577571500284,4582.8003569629855,39.395510082233045,142.53975652575363,15,2635.5789439912505,3082.2823204191136,2910.45,91.8853694504632,720.1091232210917,7.404339446474321,0,18
2024-10-19,Potato,Madhya Pradesh,Bhopal,Berasia,Kharif,1072.82,3770.4,15.8,38.4,29.9,38.4,0,1051.48,994.3731602907621,1088.9333441981298,Decreasing,30218.63097781444,2.23459296835913,531.3116335835933,50.93034406872309,63.61369539543242,66,987.0285672962779,1163.114939200246,1051.48,95.0690473679204,670.1951565020943,5.533763304415789,0,42
2024-05-04,Potato,Madhya Pradesh,Ujjain,Mahidpur,Zaid,1117.54,945.7,30.6,43.1,23.0,38.7,0,1187.62,1180.2361478724122,1312.9247263314,Stable,22821.39974978457,9.426788756260123,1312.7656901819726,14.644879513609146,92.70202852385685,13,988.4667867580188,1270.6085674721573,1187.62,91.30733708545365,1902.9321026686277,7.012094023301026,0,18
2025-11-25,Wheat,Madhya Pradesh,Bhopal,Berasia,Rabi,2270.87,1550.6,18.2,23.1,16.1,55.3,0,2289.26,2491.1925182114946,2201.9476028805134,Decreasing,6796.236667336819,4.235240778571211,2562.149036801922,82.97920705859256,93.06670442545531,90,1939.9470651382296,2529.2400716547063,2289.26,99.55508720940449,965.2841121030092,4.546051364829964,1,48
2023-12-25,Potato,Punjab,Patiala,Rajpura,Rabi,1557.47,883.7,3.7,15.6,7.0,44.5,1,1523.77,1376.3793377879617,1532.038442428601,Decreasing,26646.633132079933,6.229264346383566,3283.541388392006,79.99627458887973,88.0087452032775,74,1441.6384966577814,1620.2900346419492,1523.77,105.87644588686749,1944.3073893359062,6.492362254518474,0,52
2022-01-07,Onion,Uttar Pradesh,Meerut,Mawana,Rabi,2692.88,2972.4,0.0,21.3,11.2,51.4,0,2684.44,2800.444023093251,2304.081695649371,Decreasing,40655.003941172516,5.966190717414551,529.2631177783278,49.279385573455265,106.26292868726301,29,2540.996093737206,2980.0927152060876,2684.44,92.92741873131409,1102.7629148172196,4.42108046613466,0,1
2024-06-04,Tomato,Punjab,Patiala,Patiala_Mandi,Kharif,3429.75,53.3,241.1,33.4,27.4,79.6,0,3511.84,3527.770211487419,3917.543931927468,Increasing,46609.39610476579,9.13724190375907,1188.7479414398188,12.119378181485194,76.82756607575989,74,2813.3914417055566,3920.113187454801,3511.84,106.7317661919048,377.30824116452476,7.713246681417608,0,23
2023-07-27,Onion,Punjab,Amritsar,Rayya,Kharif,2620.09,2872.0,129.1,32.6,25.6,84.6,0,2526.28,2353.00313551638,2504.728084247503,Increasing,30724.17287099427,7.942439122852405,5855.943876204092,22.116228837603877,71.89583954951856,62,2067.743235351366,2984.1919153261842,2526.28,93.45701378048264,625.2069128591913,4.929333128175498,0,30
2025-11-22,Tomato,Haryana,Kurukshetra,Shahabad,Rabi,3177.94,450.8,17.6,24.8,6.8,45.3,0,3220.93,3438.742761328385,3069.291254666435,Stable,47453.84236128717,6.683077216164994,2830.680423136689,87.72928196960899,148.91397061204896,72,2590.808765207767,3597.161105013138,3220.93,102.48455368242094,1684.7208876525337,6.657418263002286,1,47
2026-01-13,Rice,Maharashtra,Pune,Manchar,Rabi,2312.76,2379.7,0.7,27.7,13.9,45.2,0,2395.65,2232.9577442071122,2208.7004240468964,Stable,23506.86875240304,3.9651383982280874,6826.95591651266,80.65628157534886,103.33556621738404,36,2049.948270816871,2583.9170877465444,2395.65,101.15345157575437,116.38987920195174,5.965495665401147,0,3
2023-10-11,Potato,Madhya Pradesh,Bhopal,Berasia,Kharif,1044.46,1178.8,48.7,35.3,25.7,45.7,0,1049.47,1076.373441966178,917.8157470825398,Decreasing,21908.953424927793,6.563784104904006,8024.584203251129,55.90180594546541,136.7861634304669,34,955.048090921156,1165.855221538398,1049.47,94.71477066790928,147.06125065411572,7.888720013022237,1,41
2024-08-30,Potato,Uttar Pradesh,Agra,Fatehabad,Kharif,1340.8,2433.6,114.0,33.0,24.7,92.3,0,1285.14,1366.5443314159368,1193.5117331888596,Increasing,40415.61658524285,3.2114378915967663,7724.811623466399,31.672245851681716,73.8616929044963,56,1097.7833534906483,1396.4411974852928,1285.14,100.9837404055626,1880.2655482039906,5.392718327749588,1,35
2025-05-02,Wheat,Maharashtra,Ahmednagar,Kopargaon,Zaid,2188.33,767.1,4.3,43.6,28.6,50.9,0,2135.88,2331.480369677525,2113.855333944166,Increasing,34889.489393828124,9.276164866798647,2674.8713041383176,44.61187592262925,111.72132203989199,4,1757.0086252496867,2553.429868437737,2135.88,95.42282224298964,1106.0790809304353,6.319293724089922,1,18
